,Name,Startup,Description,Investment,Inv_previa,Num_Inversio,Founded,es_sociedad_limitada,Ind Business Services & Software,Ind Healthtech,Ind Financing,Ind E-commerce & Marketplaces,Ind ICT & Mobile,Ind Green & Energytech,Ind Food,Ind Hardware,Ind Sustainable mobility,Ind Traveltech & Leisure,Ind Contech & Proptech,Ind Logistic Tech,Ind Community & Social network,Ind Edtech,Ind Gov tech,Ind Gaming,Ind Fashion & Design,Ind Agriculture,Ind Digital Content & Media,Ind Beauty & Personal care,Ind Adtech,Ind Sports,Ind Legaltech,Ind Musictech,Tech AI & Big Data,Tech Automation,Tech Cloud & Edge Computing,Tech IoT & Sensors,Tech E-commerce,Tech Digital Health,Tech Biotechnology,Tech Fintech & Insurtech,Tech Connectivity,Tech Digital Assets,Tech Foodtech,Tech Personalized medicine,Tech DLT/Blockchain,Tech Medical devices,Tech Smart City,Tech Cybersecurity,Tech Immersive technologies & digital entertainment,Tech Additive manufacturing,Tech Omic Sciences,Tech Recycling & Recovery,Tech Sustainable materials,Tech Frontier materials,Tech Agritech,Tech Electric Vehicle & Micromobility,Tech Clean Energy,Tech New Space,Tech Simulation & Digital Twins,Tech Decarbonization,Tech Vaccines & New biological design,Tech Green chemistry,Tech Robotics & Collaborative Robotics,Tech Supercomputing,Tech Connected & Autonomous Vehicle,Tech Semiconductors,Tech -,Tech Photonics & Quantum Sciences,Tech Batteries & Storage,Tech Blue Economy,Tech Micro & Nano electronics,Tech Bioeconomy,Tech Smart Building,Tech POCT (Point of Care Testing),Tech Smart grid & Distributed networks,Tech Catalysis & biocatalysis,Tech NBS (Nature Based Solutions),Tech Water cycle technologies,Tech Energy Harvesting,Tech Drones,Tech Hydrogen,Tech Chemical recycling,OF Scaleup,OF Deeptech,OF Industry 4.0,OF -,OF Circular Economy,OF Smart Cities,OF Social Economy,OF Sharing Economy,Emp From 1 to 5,Emp From 11 to 20,Emp From 21 to 50,Emp From 6 to 10,Emp More than 50,Emp Undisclosed,BM Saas,BM Development & Manufacturing,BM Subscription,BM Marketplace,BM R+D+I Services,BM Software licence,BM Ecommerce & Trade,BM Others,BM Consultancy & Agency,BM Other types of licence,BM -,BM Advertising,Targ Business,Targ Consumer,Targ -,Spin None  Not a spinoff,Spin CERCA Centre,Spin University,Spin ICREA Centre,Spin Technological Centre,Spin Company Other Centre,Spin University - Hospital,Spin CSIC Centre,Spin I3PT,Spin TECNIO Centre
264,BLETA SOLUTIONS S.L.,BLETA,"New technologies are essential today, but these have not been adapted to the needs of the elderly (visual, auditory, tactile difficulties... ). Bleta is a tablet designed specifically for the elderly. It has an easy-to-use interface, with buttons and large texts, apps designed and selected specifically for this group... In addition, there is the possibility of contracting a monthly payment service that includes internet and customer support to solve any doubt.",0.3,0.0,1,4.0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
265,EQUITO APP S.L,EQUITO,A real estate investment platform enabling users to invest in fractional properties starting from €100. The platform facilitates seamless investment management and offers passive monthly income through property tokenization and fractional ownership.,0.3,0.0,1,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
266,VORA,VORA,"Vora is inspired by the city of Barcelona, promoting serenity through unique sensory experiences.",0.3,0.0,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
267,SEEDFY ECOSYSTEM S.L.,LEXDOKA,"LexDoka is a collaborative platform that turns the creation, review, negotiation, signing, and management of contracts into an easy, agile, and efficient task for any company or individual, with or without legal knowledge.",0.3,0.0,1,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
268,"ROSEPETAL, S.L.",ROSEPETAL,"Rosepetal offers next-generation computer vision solutions based on machine learning and deep
neural networks for quality control.",0.3,0.1,2,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
269,"ROSEPETAL, S.L.",ROSEPETAL,"Rosepetal offers next-generation computer vision solutions based on machine learning and deep
neural networks for quality control.",0.1,0.0,1,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
270,KOKUAI S.L.,KOKUAI,"Kokuai is a Barcelona based start-up founded in 2020  aiming to improve the efficiency of healthcare providers processes, enabling them to deliver a better service experience to their patients. By using our  AI conversational platform, healthcare facilities can connect and engage with patients on WhatsAp, optimizing their scheduling process for maximum conversion and reducing cancellations and no-shows.",0.3,0.0,1,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
271,FLAMAID S.L.,FLAMAID,"Flamaid is a safety device equipped with an audible alarm and GPS technology, designed for emergency situations.",0.1,0.3,2,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
272,FLAMAID S.L.,FLAMAID,"Flamaid is a safety device equipped with an audible alarm and GPS technology, designed for emergency situations.",0.3,0.0,1,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
273,DIABEHEALTH SL,DIABIFY,"B2C eCommerce for people diagnosed with diabetes or who have risk factors for developing it (type 1, type 2 or any other type). Products are offered from food (mainly low in carbohydrates) to technologies that allow the control and monitoring of glucose such as smartwatches that, together with the glucose sensors widely used among this group, allow constant control of blood glucose levels.",0.3,0.0,1,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
274,YOUZTALENT,YOUZTALENT,We empower Generation Z and help companies create an inclusive organizational culture that attracts young talent.,0.2,0.0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
275,DIPNEO S.L,DIPNEO,"Dipneo is developing a medical device for auxiliary resuscitation in patients with cardiorespiratory arrest, based on a patented technology from Eurecat.",0.2,0.0,1,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
276,"BEAT COACH, S.L",MYBEATCOACH,"MyBeatCoach offers a Digital Coaching solution via chat and video to increase the well-being and improve the soft skills of all your employees and, as a result, create a global impact and increase productivity. We provide immediate access to highly specialized human coaches and AI coaches, instantly.",0.2,0.0,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
277,"CRIBDATA, S.L.",CRIBDATA,"Cribdata is transforming personal data processing, offering enhanced security and efficiency for handling sensitive information.",0.2,0.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
278,VIRMEDEX VIRTUAL EXPERIENCES S.L.,VIRMEDEX,"Created in 2022, based in Barcelona, we're a women lead, deep tech startup revolutionizing healthcare training through immersive video games,  gamified simulators, virtual reality and AI. We are a spinoff of the Technical University of Catalonia and the University of Barcelona.",0.1,0.0,1,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
279,MIISTICO MARKET S.L.,MIISTICO,"Miistico is a digital platform that connects users with professionals of mystical services following a rigorous selection process, through which we only choose the best.",0.1,0.0,1,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
280,THE BALANCE PHONE SL,BALANCE PHONE,"We offer an addiction-free phone.  The Balance Phone offers the connectivity needed to live nowadays without any addictive and distracting apps and websites.  Our product gives access to tools and services such as Messaging, Music, Digital banking, Mobility and Health while blocking all Social media, Streaming services, Games, News, Betting apps and Pornography websites.",0.1,0.0,1,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
281,"LINKING REALITIES, SL",UNION AVATARS,"Union Avatars leverages Artificial Intelligence to offer an innovative platform that turns selfies into 3D avatars in an instant. Designed for individuals and businesses alike, our easy-to-use tool comes with API, SDK, and iFrame options for seamless integration into client products. We enable users to craft realistic digital personas for diverse virtual applications. With a focus on innovation and UX, Union Avatars is making the virtual world as authentic as reality.",0.1,1.5,3,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
282,"LINKING REALITIES, SL",UNION AVATARS,"Union Avatars leverages Artificial Intelligence to offer an innovative platform that turns selfies into 3D avatars in an instant. Designed for individuals and businesses alike, our easy-to-use tool comes with API, SDK, and iFrame options for seamless integration into client products. We enable users to craft realistic digital personas for diverse virtual applications. With a focus on innovation and UX, Union Avatars is making the virtual world as authentic as reality.",1.2,0.3,2,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
283,"LINKING REALITIES, SL",UNION AVATARS,"Union Avatars leverages Artificial Intelligence to offer an innovative platform that turns selfies into 3D avatars in an instant. Designed for individuals and businesses alike, our easy-to-use tool comes with API, SDK, and iFrame options for seamless integration into client products. We enable users to craft realistic digital personas for diverse virtual applications. With a focus on innovation and UX, Union Avatars is making the virtual world as authentic as reality.",0.3,0.0,1,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
284,VIVAGRAN,TRITORDEUM,Vivagran is a consumer-driven cereal-based biotechnology company focused on developing and commercializing high-value branded cereals.  We do breeding produce seed/grains and grant licenses for the commercial exploitation of our proprietary crops.,0.1,0.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
285,IMPERFECTUS BOX S.L,TALKUAL,Talkual is a delivery service for imperfect seasonal fruit and vegetable boxes. The mission is building a better food system and fighting food waste. Talkual collects imperfect productspaying a fair price to the farmers and selling to costumers at affordable prices.,0.1,0.0,1,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
286,BANTING LABS,BANTINGLABS,Focuses on developing non-invasive glucose monitoring technology for diabetes management.,0.1,0.0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
287,EXTRAORDINARY NETWORK S.L,MEETEXTRAORDINARY,"Extraordinary is a platform that connects professional women through in-person networking experiences, fostering personal and career growth.",0.1,0.0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
288,MUSE SCENE LAB S.L.,MUSE SCENE LAB,We are developing an application using immersive realities so that musicians can interact in real time with avatars and can have the previous experience of the concert.,0.1,0.0,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
289,PLACE4PLAN S.L.,COCOPOOL,Platform for renting private pools by the hour.,0.1,0.0,1,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
290,AFFIRMA BIOTECH S.L.,AFFIRMA BIOTECH,This company is developing new products to overcome the challenge of chronic and multidrug-resistant infections. antimicrobial resistance (amr) has been defined by the world health organization as one of the ten major global threats to public health facing humanity.,0.1,0.0,1,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
291,APPASSIONE S.L.,GET-PIZZA,"Online food ordering platform connecting artisanal pizzerias with global pizza lovers, promoting sustainable and community-based pizza culture.",0.0,0.0,1,2.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
292,CID BRAND SL,LAAGAM,We inspire girls to take the world by storm.the first stockless fashion brand in the world: exclusive fashion made in europe with minimal environmental impact and affordable prices,0.0,0.7,4,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
293,CID BRAND SL,LAAGAM,We inspire girls to take the world by storm.the first stockless fashion brand in the world: exclusive fashion made in europe with minimal environmental impact and affordable prices,0.0,0.7,3,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
294,CID BRAND SL,LAAGAM,We inspire girls to take the world by storm.the first stockless fashion brand in the world: exclusive fashion made in europe with minimal environmental impact and affordable prices,0.3,0.4,2,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
295,CID BRAND SL,LAAGAM,We inspire girls to take the world by storm.the first stockless fashion brand in the world: exclusive fashion made in europe with minimal environmental impact and affordable prices,0.4,0.0,1,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
296,RIMBARLAT S.L.,RIMBARLAT,Regenerative medicine for sports muscle injuries,0.0,0.6,2,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
297,RIMBARLAT S.L.,RIMBARLAT,Regenerative medicine for sports muscle injuries,0.6,0.0,1,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
298,KYAMERU S.L.,BEAMER,"Beamer is a product marketing platform that allows Saas companies to interact with their users by closing the feedback loop with an out of the box notification center, roadmap, feature requests and surveys. it's used by more than 20000 of the best global products and serves more than 120 million users monthly.",20.0,0.0,1,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
299,INNOVAMAT EDUCATION SL,INNOVAMAT,InnovaMat offers an innovative methodology to replace the math book,20.0,0.6,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
300,INNOVAMAT EDUCATION SL,INNOVAMAT,InnovaMat offers an innovative methodology to replace the math book,0.6,0.0,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
301,CARING WELL,QIDA,"CarringWell is a social impact company dedicated to providing quality home care for chronic / dependent people helping them live longer, in better health, at home. High focus on technology and monitoring people at home.",18.0,0.0,1,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
